adjective,noun,metaphorical?,count
smooth_j,shaft_n,n,45
smooth_j,finger_n,n,31
smooth_j,sauce_n,n,120
smooth_j,oil_n,n,39
smooth_j,floor_n,n,223
smooth_j,curve_n,n,741
smooth_j,granite_n,n,63
smooth_j,patch_n,n,59
smooth_j,sea_n,n,214
smooth_j,dough_n,n,160
smooth_j,body_n,n,134
smooth_j,leg_n,n,55
smooth_j,land_n,n,50
smooth_j,ride_n,n,2107
smooth_j,feather_n,n,32
smooth_j,mud_n,n,32
smooth_j,snake_n,n,189
smooth_j,wood_n,n,63
smooth_j,tongue_n,n,33
smooth_j,ground_n,n,67
smooth_j,structure_n,n,104
smooth_j,sheet_n,n,37
smooth_j,road_n,n,477
smooth_j,lake_n,n,165
smooth_j,water_n,n,390
smooth_j,texture_n,n,506
smooth_j,flesh_n,n,19
smooth_j,mound_n,n,15
smooth_j,ceiling_n,n,177
smooth_j,medal_n,n,501
smooth_j,batter_n,n,78
smooth_j,field_n,n,599
smooth_j,limestone_n,n,49
smooth_j,shape_n,n,116
smooth_j,dirt_n,n,86
smooth_j,slab_n,n,84
smooth_j,lawn_n,n,37
smooth_j,fish_n,n,92
smooth_j,steel_n,n,23
smooth_j,highway_n,n,97
soft_j,chocolate_n,n,96
soft_j,tire_n,n,219
soft_j,mass_n,n,62
soft_j,edge_n,n,694
soft_j,flour_n,n,69
soft_j,luggage_n,n,74
soft_j,yarn_n,n,71
soft_j,camel_n,n,15
soft_j,shell_n,n,468
soft_j,leather_n,n,1352
soft_j,bottom_n,n,124
soft_j,slice_n,n,21
soft_j,feel_n,n,483
soft_j,jelly_n,n,133
soft_j,sediment_n,n,280
soft_j,filling_n,n,63
soft_j,terrain_n,n,41
soft_j,fibre_n,n,46
soft_j,cup_n,n,33
soft_j,ball_n,n,695
soft_j,rock_n,n,3087
soft_j,center_n,n,76
soft_j,stool_n,n,60
soft_j,grass_n,n,264
soft_j,bench_n,n,211
soft_j,flower_n,n,41
soft_j,rubber_n,n,745
soft_j,seat_n,n,144
soft_j,needle_n,n,34
soft_j,wire_n,n,113
soft_j,metal_n,n,557
soft_j,wall_n,n,361
soft_j,neck_n,n,14
soft_j,cookie_n,n,47
soft_j,coat_n,n,97
soft_j,compound_n,n,136
soft_j,brush_n,n,646
soft_j,plumage_n,n,276
soft_j,silk_n,n,65
soft_j,pvc_n,n,181
soft_j,spring_n,n,241
soft_j,face_n,n,168
soft_j,felt_n,n,91
soft_j,noodle_n,n,35
soft_j,cheese_n,n,1547
soft_j,silicone_n,n,274
soft_j,paper_n,n,124
soft_j,polyester_n,n,40
soft_j,glass_n,n,54
soft_j,fabric_n,n,542
soft_j,tissue_n,n,12304
soft_j,candy_n,n,50
soft_j,hat_n,n,92
soft_j,wool_n,n,147
soft_j,mortar_n,n,60
soft_j,hand_n,n,805
soft_j,shale_n,n,62
soft_j,leaf_n,n,100
soft_j,stone_n,n,238
soft_j,cotton_n,n,602
soft_j,cream_n,n,228
soft_j,cap_n,n,171
soft_j,lip_n,n,59
soft_j,hay_n,n,30
soft_j,matter_n,n,250
soft_j,rain_n,n,219
soft_j,mouth_n,n,76
soft_j,ear_n,n,57
soft_j,bag_n,n,169
soft_j,pudding_n,n,13
soft_j,foot_n,n,67
soft_j,wind_n,n,117
soft_j,mineral_n,n,41
soft_j,cartilage_n,n,27
soft_j,foam_n,n,416
soft_j,cloth_n,n,858
soft_j,straw_n,n,33
soft_j,pine_n,n,56
soft_j,pad_n,n,177
soft_j,top_n,n,996
soft_j,baby_n,n,231
soft_j,carpet_n,n,107
soft_j,organ_n,n,55
soft_j,lining_n,n,88
soft_j,copper_n,n,50
soft_j,cushion_n,n,189
soft_j,paste_n,n,643
soft_j,palate_n,n,719
soft_j,tube_n,n,42
soft_j,petal_n,n,18
soft_j,vinyl_n,n,130
soft_j,taco_n,n,183
soft_j,towel_n,n,187
soft_j,broom_n,n,21
soft_j,sofa_n,n,59
soft_j,spine_n,n,50
soft_j,form_n,n,134
soft_j,surface_n,n,811
soft_j,substrate_n,n,86
soft_j,mud_n,n,575
soft_j,sponge_n,n,109
soft_j,centre_n,n,198
soft_j,tyre_n,n,311
soft_j,goat_n,n,223
soft_j,layer_n,n,144
soft_j,toilet_n,n,126
soft_j,skin_n,n,518
soft_j,drum_n,n,46
soft_j,hair_n,n,310
soft_j,clothes_n,n,49
soft_j,blanket_n,n,90
soft_j,wave_n,n,78
soft_j,fist_n,n,35
soft_j,fur_n,n,240
soft_j,toy_n,n,4557
soft_j,ground_n,n,1832
soft_j,bedding_n,n,183
soft_j,liner_n,n,325
soft_j,mattress_n,n,146
soft_j,sand_n,n,1431
soft_j,corner_n,n,69
soft_j,crumb_n,n,18
soft_j,ice_n,n,328
soft_j,dome_n,n,138
soft_j,sculpture_n,n,136
soft_j,cast_n,n,203
soft_j,chalk_n,n,94
soft_j,exterior_n,n,31
soft_j,pillow_n,n,144
soft_j,rot_n,n,189
soft_j,chair_n,n,222
soft_j,touch_n,n,3129
soft_j,sandstone_n,n,273
soft_j,bone_n,n,92
soft_j,fruit_n,n,2818
soft_j,soil_n,n,625
soft_j,field_n,n,67
soft_j,snow_n,n,811
soft_j,tortilla_n,n,59
soft_j,wood_n,n,762
soft_j,solid_n,n,105
soft_j,mountain_n,n,28
soft_j,hill_n,n,73
soft_j,velvet_n,n,73
soft_j,turf_n,n,89
soft_j,plastic_n,n,781
soft_j,moss_n,n,29
soft_j,object_n,n,115
soft_j,consistency_n,n,73
soft_j,cliff_n,n,262
soft_j,clay_n,n,478
soft_j,aluminium_n,n,33
soft_j,wax_n,n,107
soft_j,string_n,n,65
soft_j,material_n,n,1222
soft_j,shoulder_n,n,105
soft_j,margarine_n,n,188
soft_j,hip_n,n,78
soft_j,hail_n,n,54
soft_j,case_n,n,294
soft_j,platform_n,n,24
soft_j,shirt_n,n,19
soft_j,fleece_n,n,169
soft_j,glove_n,n,35
soft_j,floor_n,n,95
soft_j,skirt_n,n,24
soft_j,cover_n,n,1196
soft_j,earth_n,n,311
soft_j,patch_n,n,1563
soft_j,brick_n,n,84
soft_j,body_n,n,609
soft_j,powder_n,n,117
soft_j,land_n,n,75
soft_j,science_n,n,325
soft_j,food_n,n,525
soft_j,furnishings_n,n,3788
soft_j,feather_n,n,86
soft_j,rope_n,n,44
soft_j,meadow_n,n,26
soft_j,serve_n,n,260
soft_j,breeze_n,n,350
soft_j,coal_n,n,182
soft_j,anatomy_n,n,24
soft_j,doll_n,n,65
soft_j,dune_n,n,67
soft_j,sheet_n,n,56
soft_j,iron_n,n,239
soft_j,pulp_n,n,52
soft_j,pencil_n,n,246
soft_j,soap_n,n,327
soft_j,revenue_n,n,39
soft_j,sole_n,n,105
soft_j,capsule_n,n,22
soft_j,belly_n,n,105
soft_j,nylon_n,n,94
soft_j,interior_n,n,108
soft_j,gel_n,n,308
soft_j,texture_n,n,458
soft_j,collar_n,n,199
soft_j,flesh_n,n,149
soft_j,mound_n,n,98
soft_j,kiss_n,n,56
soft_j,pellet_n,n,1324
soft_j,seating_n,n,202
soft_j,bread_n,n,170
soft_j,boot_n,n,180
soft_j,grain_n,n,73
soft_j,butter_n,n,215
soft_j,bed_n,n,453
soft_j,back_n,n,278
soft_j,palm_n,n,52
soft_j,limestone_n,n,164
soft_j,alloy_n,n,54
soft_j,dirt_n,n,137
soft_j,vegetation_n,n,48
soft_j,shoe_n,n,593
soft_j,dough_n,n,427
soft_j,revolution_n,n,184
soft_j,knee_n,n,96
soft_j,silt_n,n,44
soft_j,steel_n,n,160
soft_j,suit_n,n,63
soft_j,wheat_n,n,273
soft_j,pouch_n,n,49
dense_j,hair_n,n,84
dense_j,chocolate_n,n,52
dense_j,cloud_n,n,1009
dense_j,fabric_n,n,38
dense_j,mass_n,n,354
dense_j,tissue_n,n,172
dense_j,matter_n,n,121
dense_j,tuft_n,n,73
dense_j,mat_n,n,247
dense_j,grain_n,n,23
dense_j,cataract_n,n,31
dense_j,blanket_n,n,45
dense_j,body_n,n,103
dense_j,wave_n,n,53
dense_j,shale_n,n,45
dense_j,fur_n,n,114
dense_j,medium_n,n,94
dense_j,carpet_n,n,90
dense_j,particle_n,n,53
dense_j,interior_n,n,29
dense_j,tree_n,n,378
dense_j,metal_n,n,124
dense_j,mud_n,n,24
dense_j,block_n,n,110
dense_j,reed_n,n,39
dense_j,bamboo_n,n,59
dense_j,soup_n,n,17
dense_j,cake_n,n,33
dense_j,ground_n,n,95
dense_j,disk_n,n,33
dense_j,terrain_n,n,47
dense_j,shoal_n,n,53
dense_j,barrier_n,n,29
dense_j,plaque_n,n,20
dense_j,clump_n,n,269
dense_j,ball_n,n,58
dense_j,dust_n,n,67
dense_j,concrete_n,n,29
dense_j,hardwood_n,n,66
dense_j,rock_n,n,106
dense_j,bone_n,n,85
dense_j,fluid_n,n,45
dense_j,gas_n,n,175
dense_j,foam_n,n,107
dense_j,star_n,n,100
dense_j,soil_n,n,38
dense_j,timber_n,n,30
dense_j,texture_n,n,124
dense_j,snow_n,n,23
dense_j,pile_n,n,29
dense_j,wood_n,n,701
dense_j,swath_n,n,22
dense_j,mountain_n,n,96
dense_j,water_n,n,240
dense_j,pine_n,n,321
dense_j,mineral_n,n,18
dense_j,loaf_n,n,19
dense_j,universe_n,n,25
dense_j,rubber_n,n,31
dense_j,plastic_n,n,45
dense_j,ice_n,n,50
dense_j,wool_n,n,19
dense_j,liquid_n,n,47
dense_j,clay_n,n,56
dense_j,muscle_n,n,26
dense_j,plume_n,n,70
dense_j,swarm_n,n,76
dense_j,smoke_n,n,800
dense_j,fruit_n,n,26
dense_j,building_n,n,32
dense_j,sphere_n,n,17
dense_j,fuel_n,n,35
dense_j,sheet_n,n,16
dense_j,element_n,n,18
dense_j,branch_n,n,22
dense_j,concentration_n,n,546
dense_j,cluster_n,n,759
dense_j,knot_n,n,45
dense_j,plasma_n,n,186
dense_j,substance_n,n,37
dense_j,atmosphere_n,n,309
dense_j,air_n,n,362
dense_j,neutron_n,n,27
dense_j,oak_n,n,38
heavy_j,engine_n,n,213
heavy_j,belt_n,n,48
heavy_j,tire_n,n,75
heavy_j,necklace_n,n,32
heavy_j,mass_n,n,160
heavy_j,substance_n,n,51
heavy_j,robe_n,n,57
heavy_j,person_n,n,58
heavy_j,anchor_n,n,66
heavy_j,warship_n,n,61
heavy_j,bottle_n,n,55
heavy_j,jug_n,n,85
heavy_j,clothing_n,n,252
heavy_j,shell_n,n,579
heavy_j,backpack_n,n,249
heavy_j,gate_n,n,76
heavy_j,leather_n,n,275
heavy_j,pan_n,n,391
heavy_j,dog_n,n,78
heavy_j,hammer_n,n,168
heavy_j,wheel_n,n,81
heavy_j,sweater_n,n,73
heavy_j,bull_n,n,85
heavy_j,bullet_n,n,194
heavy_j,linen_n,n,35
heavy_j,bag_n,n,1398
heavy_j,laptop_n,n,41
heavy_j,bronze_n,n,41
heavy_j,arm_n,n,1362
heavy_j,bus_n,n,92
heavy_j,javelin_n,n,37
heavy_j,furniture_n,n,313
heavy_j,sock_n,n,39
heavy_j,missile_n,n,205
heavy_j,tripod_n,n,78
heavy_j,grenade_n,n,35
heavy_j,ball_n,n,320
heavy_j,shield_n,n,84
heavy_j,concrete_n,n,64
heavy_j,clay_n,n,1555
heavy_j,deposit_n,n,95
heavy_j,gas_n,n,120
heavy_j,flashlight_n,n,71
heavy_j,jewellery_n,n,57
heavy_j,piece_n,n,594
heavy_j,tiger_n,n,32
heavy_j,tool_n,n,99
heavy_j,silver_n,n,150
heavy_j,compound_n,n,30
heavy_j,chassis_n,n,39
heavy_j,hydrogen_n,n,120
heavy_j,rubber_n,n,193
heavy_j,trunk_n,n,45
heavy_j,aluminum_n,n,69
heavy_j,wire_n,n,131
heavy_j,aircraft_n,n,463
heavy_j,atom_n,n,824
heavy_j,plaster_n,n,44
heavy_j,cloak_n,n,54
heavy_j,cardboard_n,n,147
heavy_j,coat_n,n,676
heavy_j,cattle_n,n,73
heavy_j,brush_n,n,241
heavy_j,rubble_n,n,23
heavy_j,molecule_n,n,29
heavy_j,pot_n,n,563
heavy_j,tile_n,n,39
heavy_j,spacecraft_n,n,45
heavy_j,silk_n,n,68
heavy_j,sand_n,n,164
heavy_j,van_n,n,45
heavy_j,gem_n,n,127
heavy_j,sheet_n,n,109
heavy_j,copper_n,n,119
heavy_j,carcass_n,n,33
heavy_j,sword_n,n,61
heavy_j,gear_n,n,299
heavy_j,tonnage_n,n,42
heavy_j,paper_n,n,702
heavy_j,frame_n,n,203
heavy_j,cloth_n,n,87
heavy_j,fabric_n,n,156
heavy_j,bucket_n,n,84
heavy_j,skillet_n,n,1281
heavy_j,car_n,n,511
heavy_j,limb_n,n,48
heavy_j,basket_n,n,80
heavy_j,saucepan_n,n,1076
heavy_j,locomotive_n,n,149
heavy_j,grain_n,n,87
heavy_j,object_n,n,2134
heavy_j,tweed_n,n,32
heavy_j,baggage_n,n,288
heavy_j,jacket_n,n,207
heavy_j,payload_n,n,350
heavy_j,bundle_n,n,62
heavy_j,stone_n,n,1000
heavy_j,cotton_n,n,159
heavy_j,particle_n,n,295
heavy_j,timber_n,n,529
heavy_j,wagon_n,n,111
heavy_j,gold_n,n,379
heavy_j,stick_n,n,228
heavy_j,barrel_n,n,274
heavy_j,vessel_n,n,67
heavy_j,lump_n,n,96
heavy_j,fleece_n,n,38
heavy_j,liquid_n,n,69
heavy_j,cargo_n,n,625
heavy_j,cement_n,n,90
heavy_j,thigh_n,n,15
heavy_j,bomb_n,n,681
heavy_j,good_n,n,1116
heavy_j,foot_n,n,384
heavy_j,dinosaur_n,n,15
heavy_j,boulder_n,n,68
heavy_j,rocket_n,n,789
heavy_j,rail_n,n,2232
heavy_j,train_n,n,488
heavy_j,canvas_n,n,170
heavy_j,glass_n,n,336
heavy_j,bulk_n,n,47
heavy_j,animal_n,n,119
heavy_j,lorry_n,n,1116
heavy_j,carpet_n,n,50
heavy_j,cable_n,n,167
heavy_j,claw_n,n,20
heavy_j,rifle_n,n,336
heavy_j,axle_n,n,77
heavy_j,nucleus_n,n,264
heavy_j,horse_n,n,1565
heavy_j,sediment_n,n,65
heavy_j,package_n,n,153
heavy_j,tar_n,n,49
heavy_j,fence_n,n,16
heavy_j,tanker_n,n,54
heavy_j,bat_n,n,60
heavy_j,carbon_n,n,49
heavy_j,shipping_n,n,94
heavy_j,purse_n,n,46
heavy_j,fuel_n,n,7748
heavy_j,surface_n,n,132
heavy_j,child_n,n,117
heavy_j,goods_n,n,5279
heavy_j,mud_n,n,452
heavy_j,battery_n,n,332
heavy_j,jewelry_n,n,45
heavy_j,glove_n,n,91
heavy_j,door_n,n,557
heavy_j,layer_n,n,347
heavy_j,bridge_n,n,55
heavy_j,ballast_n,n,44
heavy_j,chunk_n,n,161
heavy_j,drum_n,n,316
heavy_j,clothes_n,n,87
heavy_j,chain_n,n,1329
heavy_j,debris_n,n,196
heavy_j,curtain_n,n,330
heavy_j,lid_n,n,92
heavy_j,kid_n,n,32
heavy_j,blanket_n,n,231
heavy_j,plate_n,n,153
heavy_j,crude_n,n,1522
heavy_j,element_n,n,1839
heavy_j,briefcase_n,n,31
heavy_j,fur_n,n,69
heavy_j,wool_n,n,178
heavy_j,cream_n,n,2793
heavy_j,silt_n,n,54
heavy_j,pig_n,n,11
heavy_j,torpedo_n,n,156
heavy_j,armor_n,n,1232
heavy_j,brace_n,n,44
heavy_j,ice_n,n,380
heavy_j,motorcycle_n,n,98
heavy_j,armament_n,n,614
heavy_j,ship_n,n,423
heavy_j,isotope_n,n,249
heavy_j,plank_n,n,40
heavy_j,container_n,n,73
heavy_j,kettle_n,n,66
heavy_j,chair_n,n,49
heavy_j,granite_n,n,73
heavy_j,guy_n,n,48
heavy_j,cruiser_n,n,2757
heavy_j,motorbike_n,n,15
heavy_j,chariot_n,n,35
heavy_j,hose_n,n,62
heavy_j,bale_n,n,37
heavy_j,hardwood_n,n,47
heavy_j,cylinder_n,n,38
heavy_j,weight_n,n,5473
heavy_j,fluid_n,n,53
heavy_j,fruit_n,n,71
heavy_j,soil_n,n,1000
heavy_j,scissors_n,n,31
heavy_j,roof_n,n,78
heavy_j,wood_n,n,575
heavy_j,bowl_n,n,36
heavy_j,beam_n,n,216
heavy_j,box_n,n,475
heavy_j,man_n,n,391
heavy_j,carriage_n,n,37
heavy_j,glider_n,n,18
heavy_j,velvet_n,n,37
heavy_j,ion_n,n,641
heavy_j,plastic_n,n,436
heavy_j,knife_n,n,89
heavy_j,tank_n,n,2035
heavy_j,armour_n,n,900
heavy_j,helmet_n,n,45
heavy_j,projectile_n,n,91
heavy_j,barge_n,n,89
heavy_j,footwear_n,n,30
heavy_j,rock_n,n,2746
heavy_j,bone_n,n,130
heavy_j,parcel_n,n,76
heavy_j,crate_n,n,44
heavy_j,material_n,n,782
heavy_j,shoulder_n,n,54
heavy_j,device_n,n,56
heavy_j,baby_n,n,105
heavy_j,sled_n,n,38
heavy_j,crane_n,n,276
heavy_j,sauce_n,n,145
heavy_j,oil_n,n,5480
heavy_j,firearm_n,n,51
heavy_j,frigate_n,n,61
heavy_j,masonry_n,n,128
heavy_j,pole_n,n,36
heavy_j,hydrocarbon_n,n,106
heavy_j,earth_n,n,105
heavy_j,mantle_n,n,53
heavy_j,bed_n,n,36
heavy_j,truck_n,n,4902
heavy_j,brick_n,n,97
heavy_j,body_n,n,742
heavy_j,leg_n,n,273
heavy_j,blade_n,n,113
heavy_j,ceiling_n,n,65
heavy_j,insulation_n,n,40
heavy_j,rope_n,n,117
heavy_j,pack_n,n,442
heavy_j,boat_n,n,197
heavy_j,snake_n,n,13
heavy_j,bike_n,n,99
heavy_j,heel_n,n,27
heavy_j,quark_n,n,169
heavy_j,structure_n,n,103
heavy_j,bolt_n,n,62
heavy_j,suv_n,n,36
heavy_j,tree_n,n,129
heavy_j,mountain_n,n,222
heavy_j,people_n,n,228
heavy_j,iron_n,n,742
heavy_j,tractor_n,n,70
heavy_j,vehicle_n,n,4497
heavy_j,haul_n,n,364
heavy_j,suitcase_n,n,266
heavy_j,gravity_n,n,72
heavy_j,nylon_n,n,37
heavy_j,rug_n,n,21
heavy_j,water_n,n,6016
heavy_j,branch_n,n,145
heavy_j,mineral_n,n,505
heavy_j,battleship_n,n,59
heavy_j,medal_n,n,43
heavy_j,slice_n,n,36
heavy_j,adult_n,n,18
heavy_j,lifting_n,n,4207
heavy_j,boot_n,n,534
heavy_j,droplet_n,n,21
heavy_j,hardware_n,n,56
heavy_j,freight_n,n,1217
heavy_j,patient_n,n,59
heavy_j,camera_n,n,193
heavy_j,plough_n,n,40
heavy_j,sack_n,n,210
heavy_j,shoe_n,n,118
heavy_j,slab_n,n,119
heavy_j,brass_n,n,165
heavy_j,helicopter_n,n,151
heavy_j,bird_n,n,51
heavy_j,appliance_n,n,53
heavy_j,fish_n,n,85
heavy_j,garment_n,n,42
heavy_j,steel_n,n,1412
heavy_j,suit_n,n,115
heavy_j,rod_n,n,40
solid_j,chocolate_n,n,139
solid_j,fence_n,n,81
solid_j,mass_n,n,696
solid_j,substance_n,n,263
solid_j,hydrogen_n,n,106
solid_j,shell_n,n,53
solid_j,crystal_n,n,150
solid_j,maple_n,n,76
solid_j,bar_n,n,225
solid_j,wall_n,n,2329
solid_j,wheel_n,n,133
solid_j,bronze_n,n,140
solid_j,debris_n,n,76
solid_j,ash_n,n,257
solid_j,ball_n,n,221
solid_j,concrete_n,n,245
solid_j,rock_n,n,3154
solid_j,polymer_n,n,143
solid_j,vegetable_n,n,127
solid_j,lubricant_n,n,205
solid_j,crust_n,n,93
solid_j,piece_n,n,909
solid_j,resin_n,n,82
solid_j,silver_n,n,988
solid_j,rubber_n,n,488
solid_j,wire_n,n,127
solid_j,residue_n,n,219
solid_j,oak_n,n,2194
solid_j,muscle_n,n,55
solid_j,compound_n,n,105
solid_j,material_n,n,1767
solid_j,cylinder_n,n,56
solid_j,copper_n,n,283
solid_j,frame_n,n,180
solid_j,tissue_n,n,175
solid_j,table_n,n,76
solid_j,roof_n,n,192
solid_j,salt_n,n,80
solid_j,object_n,n,2055
solid_j,stain_n,n,111
solid_j,tree_n,n,47
solid_j,stone_n,n,689
solid_j,particle_n,n,892
solid_j,timber_n,n,621
solid_j,flesh_n,n,54
solid_j,gold_n,n,1958
solid_j,ring_n,n,82
solid_j,tumor_n,n,912
solid_j,lump_n,n,152
solid_j,volume_n,n,254
solid_j,rocket_n,n,1833
solid_j,foam_n,n,84
solid_j,chemical_n,n,51
solid_j,glass_n,n,256
solid_j,organ_n,n,380
solid_j,cherry_n,n,89
solid_j,axle_n,n,246
solid_j,nucleus_n,n,78
solid_j,carbon_n,n,244
solid_j,line_n,n,1490
solid_j,fuel_n,n,6420
solid_j,surface_n,n,2114
solid_j,birch_n,n,88
solid_j,substrate_n,n,199
solid_j,tyre_n,n,251
solid_j,door_n,n,239
solid_j,layer_n,n,142
solid_j,bridge_n,n,45
solid_j,fat_n,n,189
solid_j,waste_n,n,10176
solid_j,plate_n,n,101
solid_j,building_n,n,280
solid_j,core_n,n,1132
solid_j,ground_n,n,2726
solid_j,ice_n,n,466
solid_j,chalk_n,n,65
solid_j,disk_n,n,68
solid_j,mahogany_n,n,303
solid_j,granite_n,n,433
solid_j,sandstone_n,n,61
solid_j,hardwood_n,n,446
solid_j,bone_n,n,108
solid_j,tumour_n,n,1168
solid_j,wood_n,n,3429
solid_j,beam_n,n,50
solid_j,block_n,n,1153
solid_j,grain_n,n,110
solid_j,plastic_n,n,305
solid_j,projectile_n,n,47
solid_j,clay_n,n,126
solid_j,aluminium_n,n,255
solid_j,disc_n,n,178
solid_j,construction_n,n,615
solid_j,sphere_n,n,140
solid_j,beech_n,n,329
solid_j,pillar_n,n,111
solid_j,chicken_n,n,350
solid_j,bedrock_n,n,108
solid_j,masonry_n,n,288
solid_j,floor_n,n,673
solid_j,metal_n,n,973
solid_j,oxide_n,n,707
solid_j,earth_n,n,635
solid_j,brick_n,n,431
solid_j,body_n,n,1730
solid_j,stem_n,n,75
solid_j,land_n,n,132
solid_j,food_n,n,3490
solid_j,aluminum_n,n,81
solid_j,coal_n,n,63
solid_j,structure_n,n,662
solid_j,marble_n,n,98
solid_j,spruce_n,n,63
solid_j,sheet_n,n,182
solid_j,iron_n,n,278
solid_j,box_n,n,123
solid_j,build_n,n,229
solid_j,walnut_n,n,108
solid_j,pine_n,n,997
solid_j,mineral_n,n,614
solid_j,house_n,n,213
solid_j,limestone_n,n,124
solid_j,slab_n,n,107
solid_j,brass_n,n,967
solid_j,manure_n,n,64
solid_j,barrier_n,n,203
solid_j,steel_n,n,1115
solid_j,rod_n,n,84
clean_j,bottle_n,n,84
clean_j,clothing_n,n,282
clean_j,needle_n,n,1213
clean_j,shower_n,n,99
clean_j,pan_n,n,159
clean_j,dog_n,n,50
clean_j,diamond_n,n,21
clean_j,waterway_n,n,17
clean_j,linen_n,n,367
clean_j,syringe_n,n,193
clean_j,kitchen_n,n,227
clean_j,chimney_n,n,24
clean_j,vinyl_n,n,36
clean_j,spoon_n,n,50
clean_j,bus_n,n,127
clean_j,teeth_n,n,43
clean_j,garbage_n,n,31
clean_j,subway_n,n,57
clean_j,rock_n,n,182
clean_j,stream_n,n,122
clean_j,park_n,n,90
clean_j,equipment_n,n,128
clean_j,vegetable_n,n,36
clean_j,apartment_n,n,100
clean_j,seat_n,n,44
clean_j,diaper_n,n,22
clean_j,wall_n,n,116
clean_j,litter_n,n,86
clean_j,coat_n,n,58
clean_j,handkerchief_n,n,67
clean_j,brush_n,n,58
clean_j,smoke_n,n,24
clean_j,pot_n,n,98
clean_j,tile_n,n,41
clean_j,hay_n,n,40
clean_j,face_n,n,135
clean_j,gutter_n,n,43
clean_j,copper_n,n,43
clean_j,air_n,n,16742
clean_j,paper_n,n,157
clean_j,cloth_n,n,591
clean_j,space_n,n,293
clean_j,lab_n,n,38
clean_j,fabric_n,n,29
clean_j,bucket_n,n,43
clean_j,tissue_n,n,59
clean_j,limb_n,n,37
clean_j,saucepan_n,n,105
clean_j,grain_n,n,21
clean_j,hand_n,n,1967
clean_j,oven_n,n,79
clean_j,stone_n,n,45
clean_j,cotton_n,n,169
clean_j,corridor_n,n,31
clean_j,sheet_n,n,11735
clean_j,gravel_n,n,154
clean_j,barrel_n,n,24
clean_j,rain_n,n,26
clean_j,ear_n,n,60
clean_j,bag_n,n,47
clean_j,hotel_n,n,202
clean_j,water_n,n,33015
clean_j,city_n,n,605
clean_j,canal_n,n,31
clean_j,mushroom_n,n,17
clean_j,train_n,n,38
clean_j,sidewalk_n,n,23
clean_j,glass_n,n,309
clean_j,straw_n,n,72
clean_j,pad_n,n,33
clean_j,pipe_n,n,33
clean_j,machine_n,n,162
clean_j,carpet_n,n,166
clean_j,button_n,n,24
clean_j,uniform_n,n,163
clean_j,tube_n,n,50
clean_j,loo_n,n,41
clean_j,sediment_n,n,25
clean_j,meat_n,n,44
clean_j,towel_n,n,616
clean_j,blackboard_n,n,20
clean_j,textile_n,n,29
clean_j,laundry_n,n,123
clean_j,surface_n,n,636
clean_j,mud_n,n,21
clean_j,pasture_n,n,66
clean_j,glove_n,n,78
clean_j,beach_n,n,982
clean_j,counter_n,n,40
clean_j,weapon_n,n,23
clean_j,toilet_n,n,656
clean_j,nail_n,n,80
clean_j,clothes_n,n,1578
clean_j,debris_n,n,95
clean_j,silicon_n,n,32
clean_j,tooth_n,n,198
clean_j,nozzle_n,n,35
clean_j,steam_n,n,48
clean_j,hospital_n,n,531
clean_j,plate_n,n,211
clean_j,vase_n,n,49
clean_j,beast_n,n,35
clean_j,milk_n,n,72
clean_j,grease_n,n,130
clean_j,skin_n,n,132
clean_j,bedding_n,n,111
clean_j,well_n,n,124
clean_j,sand_n,n,558
clean_j,ice_n,n,53
clean_j,skillet_n,n,26
clean_j,ship_n,n,85
clean_j,bandage_n,n,16
clean_j,coast_n,n,43
clean_j,exterior_n,n,45
clean_j,container_n,n,158
clean_j,jar_n,n,102
clean_j,hose_n,n,28
clean_j,clay_n,n,26
clean_j,bone_n,n,45
clean_j,fruit_n,n,77
clean_j,foil_n,n,51
clean_j,soil_n,n,168
clean_j,lens_n,n,35
clean_j,cup_n,n,50
clean_j,snow_n,n,25
clean_j,wound_n,n,73
clean_j,wood_n,n,205
clean_j,bathroom_n,n,231
clean_j,mountain_n,n,156
clean_j,box_n,n,57
clean_j,groundwater_n,n,41
clean_j,plastic_n,n,260
clean_j,knife_n,n,52
clean_j,breast_n,n,187
clean_j,tank_n,n,29
clean_j,desk_n,n,151
clean_j,refrigerator_n,n,20
clean_j,sock_n,n,174
clean_j,aluminium_n,n,74
clean_j,gas_n,n,49
clean_j,town_n,n,102
clean_j,finger_n,n,76
clean_j,rag_n,n,71
clean_j,dirt_n,n,26
clean_j,underwear_n,n,275
clean_j,floor_n,n,194
clean_j,metal_n,n,111
clean_j,street_n,n,986
clean_j,dish_n,n,143
clean_j,sea_n,n,413
clean_j,brick_n,n,19
clean_j,laboratory_n,n,42
clean_j,body_n,n,152
clean_j,neighbourhood_n,n,1871
clean_j,shirt_n,n,310
clean_j,food_n,n,431
clean_j,restroom_n,n,108
clean_j,feather_n,n,67
clean_j,toy_n,n,53
clean_j,nappy_n,n,156
clean_j,river_n,n,382
clean_j,sponge_n,n,28
clean_j,ground_n,n,107
clean_j,sink_n,n,26
clean_j,cage_n,n,47
clean_j,furniture_n,n,27
clean_j,dust_n,n,47
clean_j,road_n,n,121
clean_j,burn_n,n,78
clean_j,tap_n,n,90
clean_j,lake_n,n,103
clean_j,nylon_n,n,142
clean_j,interior_n,n,92
clean_j,house_n,n,1254
clean_j,liquid_n,n,43
clean_j,room_n,n,4179
clean_j,boot_n,n,116
clean_j,tent_n,n,34
clean_j,bed_n,n,247
